source_track_id,source_Track Name,source_Artist Name(s),source_Danceability,source_Energy,source_Key,source_Loudness,source_Mode,source_Speechiness,source_Acousticness,source_Instrumentalness,source_Liveness,source_Valence,source_Tempo,source_pid,source_region_genre_id,source_position,source_pid_position,target_track_id,target_Track Name,target_Artist Name(s),target_Danceability,target_Energy,target_Key,target_Loudness,target_Mode,target_Speechiness,target_Acousticness,target_Instrumentalness,target_Liveness,target_Valence,target_Tempo,target_pid,target_region_genre_id,target_position,target_pid_position,label
5oJzLdbHli0wBIHqC8liLs,Wings of hope,Morlya,0.474,0.0156,5.0,-30.175,1.0,0.0768,0.992,0.96,0.118,0.371,128.138,26,western_focus,55,26_55,4NDadJdcT4V4BdXCZMEAbn,Moonglade,Matthew L. Fisher,0.331,0.0202,9.0,-33.459,1.0,0.0486,0.986,0.943,0.11,0.0981,103.067,26.0,western_focus,56.0,26_56,1
44q8kwdg3JD3ImTzbqQWif,Saudade,DJ Atlance,0.766,0.787,7.0,-9.741,1.0,0.0455,0.00735,0.727,0.0745,0.846,128.001,16,western_chill_lyrics,60,16_60,3GT8fxbPztjkYCMjkgSR6W,So Much Love,Lusee,0.751,0.546,8.0,-10.235,1.0,0.0422,0.00179,0.619,0.0498,0.275,130.014,16.0,western_chill_lyrics,61.0,16_61,1
6aptM1jYkNgayyLtLmvl3t,Kanula Chatu Meghama,Kalyani Mallik;Aabhas Joshi;Lipsika Bhashyam,0.368,0.358,0.0,-11.46,1.0,0.0381,0.844,0.00545,0.113,0.267,179.937,14,telugu_sleep,44,14_44,5IUP91X8fKfJnWQgCHT9dN,Dhoom Again,Pritam;Vishal Dadlani;Dominique Cerejo;Asif Ali Baig,0.831,0.932,7.0,-6.251,1.0,0.221,0.164,0.0,0.383,0.571,99.97,,,,,0
47GoImoZiTI32p1t4H4b7h,Raataan Lambiyan - Lofi Flip,VIBIE;Jubin Nautiyal;Asees Kaur;Tanishk Bagchi;Bollywood Lofi,0.456,0.37,10.0,-12.631,1.0,0.0481,0.944,0.0425,0.287,0.303,80.503,27,western_sleep,63,27_63,1xuQlDV5MQG5XAv2Zrvk5E,Ranjha - Lofi Flip,SPECRO;SKETCH;Jasleen Royal;B Praak;Bollywood Lofi,0.619,0.396,9.0,-12.195,0.0,0.0337,0.679,0.0234,0.13,0.281,80.032,27.0,western_sleep,64.0,27_64,1
1Bd027R0spghop0PUwgjyN,Kabhii Tumhhe - Lofi Flip,VIBIE;Darshan Raval;Javed-Mohsin;Bollywood Lofi,0.289,0.372,7.0,-10.075,0.0,0.0504,0.837,0.000491,0.345,0.198,79.634,27,western_sleep,43,27_43,3QIcezZQJD2Vkb0SkhnQyp,Eden,Avalon Emerson,0.643,0.938,7.0,-5.29,1.0,0.0357,0.0415,0.008,0.0974,0.914,110.004,,,,,0
4BLqBzCkmC4rA9pYzjr0Hq,Shoorveer III,Rapperiya Baalam;SHAMBHO;Rajneesh Jaipuri;Jagirdar RV;Meetu Solanki,0.768,0.727,7.0,-7.31,1.0,0.142,0.229,0.0,0.127,0.591,95.019,1,hindi_chill_lyrics,42,1_42,77ey4AyStrqDzhWhHkBmKl,comfort chain (piano cover),silence is noise;exhibit;too unbothered.,0.55,0.129,3.0,-25.92,1.0,0.0279,0.97,0.913,0.185,0.132,148.537,,,,,0
65a18AKdVZfdR2hYjaKkrK,Emotion,Soothing Oasis,0.177,0.0835,4.0,-28.912,1.0,0.0366,0.6,0.717,0.111,0.0355,79.681,28,western_sleep,155,28_155,7oOEFDLSQscl0uGulnIEmG,Love & Hate,Michael Kiwanuka,0.278,0.494,7.0,-7.853,0.0,0.029,0.157,0.000407,0.173,0.527,169.661,,,,,0
4v2042FzylQz6ysJlMjAY4,Del Mar,Josh Jacobson,0.299,0.0397,11.0,-28.975,1.0,0.0334,0.988,0.897,0.102,0.168,83.052,26,western_focus,179,26_179,0upFohXrGxIIAjyaJmCkMU,"Tokyo Drift (Fast & Furious) - From ""The Fast And The Furious: Tokyo Drift"" Soundtrack",Teriyaki Boyz,0.757,0.892,6.0,-5.321,1.0,0.124,0.178,4.19e-05,0.0719,0.936,127.014,,,,,0
5iCY0TXNImK4hyKfcplQsg,Baarishein,Anuv Jain,0.475,0.124,2.0,-9.463,1.0,0.0444,0.926,0.0,0.0972,0.19,94.42,27,western_sleep,24,27_24,7vwTvVDpsONocB0zr8ShtJ,Ranjha - Lofi Flip,VIBIE;Jasleen Royal;B Praak;Bollywood Lofi,0.581,0.432,1.0,-10.701,1.0,0.168,0.799,0.000178,0.0844,0.309,150.185,27.0,western_sleep,25.0,27_25,1
38GNL3kBcQafMTKT5tom7c,Fields Of Love,Reinhard Krause,0.495,0.0113,2.0,-31.867,1.0,0.052,0.996,0.969,0.109,0.144,111.624,26,western_focus,158,26_158,21Z5allNDVFrsznZvpdIl0,Relief,Ever So Blue,0.444,0.0515,3.0,-26.151,1.0,0.0381,0.993,0.948,0.109,0.195,125.01,26.0,western_focus,159.0,26_159,1
3k9hzD8F9hSqX2UHYk5b0v,396 Hz Root Chakra,Terra Groundwell,0.102,0.0773,5.0,-21.06,1.0,0.0449,0.978,0.834,0.109,0.0332,74.515,24,western_focus,118,24_118,0iiyGbXacbDWiIcy0XKpah,Seize the Moment,Soothing Oasis,0.174,0.0219,5.0,-35.72,0.0,0.0543,0.357,0.935,0.109,0.0303,74.57,,,,,0
0fPHfNb0LwKGw3jCKzMk54,Changes,Langhorne Slim,0.679,0.369,11.0,-10.979,1.0,0.0285,0.884,0.00284,0.103,0.354,110.195,15,western_chill_lyrics,92,15_92,3rVC4gcFRD5weGHyVaCQmw,The Old Playhouse,Isaac Alstad,0.377,0.127,2.0,-23.508,0.0,0.0343,0.992,0.937,0.0988,0.475,138.412,,,,,0
4TrxWjFGGjmfqcLxdL8Wbb,window seat,chill.farm,0.638,0.219,0.0,-16.686,0.0,0.0447,0.863,0.905,0.111,0.613,129.968,25,western_focus,15,25_15,4jQkn21WCZ7g1NS2wMQeoi,Hasi - Lofi Flip,KSW;Ami Mishra;Bollywood Lofi,0.434,0.342,6.0,-11.409,0.0,0.0302,0.557,0.000114,0.337,0.149,73.944,,,,,0
2W5dSuM7DDdWymjzZsICBn,Pain and Misery,The Teskey Brothers,0.713,0.34,0.0,-7.385,0.0,0.0265,0.788,0.00231,0.162,0.48,89.434,4,hindi_sleep,62,4_62,2tIuYjDRwnJfJEt4uDEjRl,ghee,lilibu,0.695,0.204,1.0,-16.089,1.0,0.0397,0.704,0.918,0.623,0.417,102.012,,,,,0
72zHuDxFQTjbL51qJQSA7j,"Ranjha (From ""Shershaah"")",Jasleen Royal;B Praak;Romy,0.603,0.573,1.0,-5.843,1.0,0.0502,0.478,0.0,0.0971,0.236,82.941,8,hindi_study,14,8_14,3GrCQPpKqKzOcKfMAoqn82,"Bolna (From ""Kapoor & Sons (Since 1921)"")",Tanishk Bagchi;Arijit Singh;Asees Kaur,0.488,0.403,5.0,-7.005,1.0,0.0272,0.598,4.28e-06,0.434,0.497,131.489,8.0,hindi_study,15.0,8_15,1
4C4l63e5lA3Qr28WEU3Eau,Echoes in the Void,No One Is Listening,0.164,0.337,2.0,-15.518,0.0,0.0365,0.493,0.949,0.107,0.0378,177.681,29,western_sleep,15,29_15,4LO5DjN6Tp3UkUvgESuy2t,Samjhawan,Jawad Ahmad;Shaarib Toshi;Arijit Singh;Shreya Ghoshal,0.65,0.482,4.0,-8.667,1.0,0.0281,0.293,0.0,0.0811,0.517,106.994,,,,,0
54V8bEyuZPLXwAzHZbe9GI,Evergreen,Franco Robert,0.334,0.0322,1.0,-28.853,0.0,0.0417,0.988,0.957,0.0989,0.234,115.269,22,western_focus,96,22_96,6s8b7a5VLHjI572kFPDNDU,Zephyr,Jacob LaVallee,0.267,0.121,7.0,-19.179,1.0,0.0347,0.961,0.91,0.106,0.235,138.835,22.0,western_focus,97.0,22_97,1
3ieUtb4ecQgEYxae8dzEUi,Shrike,Hozier,0.496,0.276,7.0,-8.464,0.0,0.0296,0.492,0.00367,0.101,0.0634,153.923,4,hindi_sleep,45,4_45,65e3o9NmPeuUjxf9eugAeA,Sweetpie,Geoffroy,0.515,0.107,9.0,-13.528,1.0,0.0409,0.774,0.00204,0.129,0.274,126.75,4.0,hindi_sleep,46.0,4_46,1
3lm320YXWGofyH3dVPVTdZ,Melting Moonlight,Homestead,0.272,0.0159,5.0,-29.889,1.0,0.0578,0.986,0.943,0.122,0.141,131.895,22,western_focus,269,22_269,2FCXQHugkoHE1K3tiDu8pu,"Agar Tum Saath Ho (From ""Tamasha"")",Alka Yagnik;Arijit Singh,0.562,0.519,3.0,-8.744,1.0,0.0326,0.557,0.000268,0.172,0.415,122.925,,,,,0
6GOOcBV0wLoHrH5D9AWA32,Say My Name - Remix,Morgan Seatree;Florence + The Machine,0.48,0.954,11.0,-4.078,0.0,0.079,0.0164,0.000594,0.1,0.471,140.067,19,western_dj,40,19_40,6LuDhpqmuIxxOohDg4qNzw,Middle,Febration,0.76,0.826,7.0,-4.631,1.0,0.0556,0.00341,5.15e-05,0.315,0.486,126.107,19.0,western_dj,41.0,19_41,1
03UrZgTINDqvnUMbbIMhql,Gangnam Style (강남스타일),PSY,0.727,0.937,11.0,-2.871,0.0,0.286,0.00417,0.0,0.091,0.749,132.067,20,western_dj,1,20_1,0HNYNlw8qpQl0tIV6eDiJm,Fragment 1,Vivian Roost;Muriël Bostdorp,0.555,0.0554,9.0,-25.06,0.0,0.0293,0.988,0.963,0.0838,0.0719,102.069,,,,,0
3Pz9uBUfnd1OVwZmciTJtt,Avunanavaa,Leon James;Sid Sriram,0.582,0.597,7.0,-6.529,1.0,0.0329,0.493,0.0,0.144,0.337,142.548,13,telugu_sleep,20,13_20,0e5tO8LgQanNk9NZsM4ebT,no more us,Edvard Kravchuk,0.432,0.0571,0.0,-34.026,1.0,0.0365,0.991,0.938,0.0801,0.533,97.759,,,,,0
0YU17F0BlVXvmx5ytsR43w,Monster,LUM!X;Gabry Ponte,0.83,0.794,8.0,-6.279,0.0,0.432,0.0253,0.0248,0.106,0.607,128.16,20,western_dj,22,20_22,4XdgtQ0wt7fikgV4xvR5tm,Piya O Re Piya (Lofi Mix),Atif Aslam;Shreya Ghoshal;Shahraaz Khan,0.358,0.329,2.0,-13.108,1.0,0.0326,0.81,9.12e-06,0.164,0.145,84.579,,,,,0
5xBCuOtpJML24VN7FQJ5Kk,When We Fall,Selren,0.475,0.0255,5.0,-27.012,1.0,0.0298,0.979,0.844,0.0745,0.124,65.13,23,western_focus,83,23_83,5e3kLq9d8NtNwm39wS2Q8S,Fleur de Rêves,Adrien de la Salle;Peter Lainson,0.354,0.0689,3.0,-18.858,1.0,0.053,0.989,0.936,0.135,0.13,71.935,,,,,0
1rid0wlGGXbRndkcRvH0LZ,Mahanati,Anurag Kulkarni,0.58,0.796,8.0,-6.94,1.0,0.0349,0.636,4.91e-05,0.0724,0.621,74.988,11,telugu_chill_lyrics,28,11_28,3I1OX30BRScDpM2ij0Zcia,Ale Ale,A.R. Rahman;Karthik;K. S. Chithra;Sivaraman,0.516,0.848,10.0,-7.485,0.0,0.144,0.0396,0.0,0.242,0.69,173.916,,,,,0
6pZYpVoSiQcg7bg8x73pzX,Breath of Skies,Soothing Oasis,0.145,0.0725,5.0,-31.537,1.0,0.0429,0.979,0.855,0.087,0.0375,144.526,28,western_sleep,47,28_47,6GLg4EnIaVMz5hEkiV71ZL,Dancing With Latency,Shelf Nunny;sim1 bby,0.688,0.428,2.0,-13.276,1.0,0.0677,0.707,0.626,0.0814,0.0387,132.997,,,,,0
1VlaAFoLyWmNH0YrOWx7Eg,Janam Janam - Lofi Flip,SPECRO;SKETCH;Arijit Singh;Antara Mitra;Pritam;Bollywood Lofi,0.481,0.466,9.0,-9.933,0.0,0.0588,0.702,1.66e-05,0.381,0.172,80.039,2,hindi_chill_lyrics,9,2_9,6VBhH7CyP56BXjp8VsDFPZ,"Kesariya (From ""Brahmastra"")",Pritam;Arijit Singh;Amitabh Bhattacharya,0.577,0.574,0.0,-6.525,1.0,0.0278,0.572,0.0,0.1,0.436,94.009,2.0,hindi_chill_lyrics,10.0,2_10,1
6SbrUKhHRlhEBHidmmukFV,yesterday's me,ist;Raouf,0.154,0.0656,1.0,-28.341,0.0,0.0411,0.719,0.829,0.118,0.0372,135.227,29,western_sleep,141,29_141,1bw0tYUf70kQaVeiPd2U7c,Woh,Khatth;Sthiti;Shruti Prakash Dash,0.622,0.795,5.0,-6.163,0.0,0.0291,0.231,0.000827,0.145,0.495,93.992,,,,,0
3ebGsjGFCiklEtCi6osCW4,174 Hz Regeneration,Silas Tranquilmind,0.161,0.0435,5.0,-29.164,1.0,0.0438,0.969,0.983,0.117,0.0862,72.717,24,western_focus,112,24_112,4blw5uBskmyk1IkbUpx2uO,Glimmering,Avery's Ambient,0.15,0.0723,11.0,-30.171,1.0,0.0469,0.93,0.773,0.084,0.0635,138.287,,,,,0
2eL0Whi2RrIxKwzwM6FVrf,Lingering Voices,Avery's Ambient,0.153,0.00589,1.0,-42.201,1.0,0.0597,0.982,0.853,0.146,0.0387,136.974,28,western_sleep,36,28_36,6tX47tfge8kgWJSFVoS7cg,Missing You,LEISURE,0.77,0.529,4.0,-9.21,0.0,0.0322,0.509,0.46,0.0988,0.459,104.988,,,,,0
5RqKo9P4DLA0bVyY70cWkr,saman,Ólafur Arnalds,0.583,0.0238,0.0,-32.244,0.0,0.0369,0.994,0.847,0.103,0.426,108.74,22,western_focus,73,22_73,1lHZ4VHhHDzu4ZbzxIiW5K,Way of an Angel (Felted Piano),Steven C,0.386,0.103,6.0,-21.481,0.0,0.0391,0.989,0.935,0.137,0.156,80.26,22.0,western_focus,74.0,22_74,1
6DP6Tka7bKWHKO5mz8A4uw,174 Hz Fall Asleep,Silas Tranquilmind,0.22,0.0345,5.0,-28.501,1.0,0.0469,0.984,0.928,0.111,0.036,66.647,24,western_focus,110,24_110,1EPzn35k8NSUngvOQiuvgx,174 Hz Pure Stress Relief,Silas Tranquilmind,0.0835,0.0174,2.0,-25.905,0.0,0.043,0.952,0.983,0.112,0.0329,84.452,24.0,western_focus,111.0,24_111,1
27ytYULTu6QSZBhGaOKq9i,I Am California,John Craigie;Gregory Alan Isakov,0.455,0.172,3.0,-10.265,1.0,0.0307,0.236,0.0013,0.102,0.189,118.161,15,western_chill_lyrics,99,15_99,4Lp2SmcFyyMiWzfsDV2Qzh,Atlantis,Noah Gundersen;Phoebe Bridgers,0.591,0.555,2.0,-10.702,1.0,0.0325,0.54,0.0462,0.157,0.459,83.459,15.0,western_chill_lyrics,100.0,15_100,1
4L1x42K4MYwWL0xgm5rand,"Don't Know Why (From ""Magic"")",Anirudh Ravichander;worldofaugust;Krishna Kanth,0.473,0.467,0.0,-8.889,1.0,0.0284,0.623,2.81e-05,0.229,0.451,138.917,14,telugu_sleep,12,14_12,3GYlQmwfBDo7imFyGPhrl7,Say My Name,Dimitri Vegas & Like Mike;Regard;Dimitri Vegas,0.729,0.788,10.0,-4.832,0.0,0.0908,0.0703,0.0,0.115,0.857,118.039,,,,,0
3ZSoSXyfO7klvH3AW5Oaex,Faded,404BABY,0.786,0.677,9.0,-8.392,1.0,0.043,0.193,1.34e-05,0.129,0.63,125.056,21,western_dj,15,21_15,4w8niZpiMy6qz1mntFA5uM,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake;Selena Gomez;Ozuna;Cardi B,0.842,0.801,8.0,-4.167,0.0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,,,,,0
66MXa8qDIQRtwuxuNtjNCu,Hello My Old Heart,The Oh Hellos,0.558,0.299,0.0,-10.634,1.0,0.0266,0.622,0.0305,0.0914,0.298,90.077,15,western_chill_lyrics,102,15_102,3HFBqhotJeEKHJzMEW31jZ,Change,Big Thief,0.633,0.161,10.0,-12.892,1.0,0.0613,0.83,9.9e-05,0.263,0.546,132.57,15.0,western_chill_lyrics,103.0,15_103,1
2gbKN3zUHgj59pHfzsfXJU,Cottage Morning Music,Study Motivation;Study Music And Piano Music,0.161,0.0158,3.0,-29.482,0.0,0.0393,0.835,0.971,0.11,0.0351,136.912,24,western_focus,9,24_9,7ay42oCBar4ZtjwlvqyKyt,less-than-flattering,Slow Bounce,0.733,0.253,11.0,-12.311,0.0,0.036,0.861,0.928,0.112,0.317,74.077,,,,,0
0Pe6XBhleBHeyuE23ZHETQ,Pal - Lofi Flip,Kritiman Mishra;Arijit Singh;Shreya Ghoshal;Javed-Mohsin,0.616,0.6,7.0,-7.662,0.0,0.0417,0.192,0.046,0.176,0.23,119.944,27,western_sleep,62,27_62,0UFrBSY1gbFvQdfcfufXRG,One Minute,OIYYIO,0.419,0.0161,4.0,-32.118,1.0,0.0678,0.995,0.963,0.0774,0.251,65.339,,,,,0
0BNPZd51SdRVOM1LdCzeQc,Solfeggio Frequencies 285 Hz,Zenara Stillness,0.0897,0.104,1.0,-24.168,1.0,0.0403,0.975,0.915,0.109,0.0348,86.02,24,western_focus,168,24_168,2ffIOcSanBuKrBto5Vz9tY,396 Hz Liberation from Fear,Zenara Stillness,0.136,0.0376,4.0,-28.014,1.0,0.0461,0.903,0.942,0.111,0.0362,87.496,24.0,western_focus,169.0,24_169,1
1Ate6jURxSSrQcwXcCdzNJ,528 Hz Love & Miracles,Luna Serenes,0.199,0.0369,6.0,-24.314,1.0,0.0547,0.986,0.936,0.106,0.0325,70.221,24,western_focus,142,24_142,4ZyZxBOGvFrEkjjZ6yH7Bh,528 Hz Anxiety Relief,Luna Serenes,0.198,0.0446,2.0,-25.898,1.0,0.043,0.994,0.723,0.1,0.0368,86.098,24.0,western_focus,143.0,24_143,1
4AfDkG6fWYPKfavgZDkI0C,Clouds Passing,Soothing Oasis,0.167,0.0273,11.0,-33.395,1.0,0.0491,0.993,0.583,0.0926,0.0405,138.365,28,western_sleep,83,28_83,3U7hItdxazrwnesUBPFruR,Night,Soothing Oasis,0.199,0.175,0.0,-25.667,0.0,0.0522,0.784,0.818,0.0969,0.124,141.229,28.0,western_sleep,84.0,28_84,1
6eQmbEMHQYPkRj44AWf04J,Forest For Rest,Yoga at the Disco,0.709,0.313,0.0,-11.486,1.0,0.0915,0.884,0.74,0.0909,0.51,147.908,25,western_focus,156,25_156,7qT2KT4j6HZ6qCyQ8mLv1s,Nostalgic,Nostalgique,0.599,0.301,0.0,-10.728,1.0,0.343,0.615,0.699,0.0738,0.379,159.381,25.0,western_focus,157.0,25_157,1
0a17mIL7XTvYqe9mxuPd3y,"Agar Ho Tum (From ""Mr. And Mrs. Mahi"")",Tanishk Bagchi;Kausar Munir;Jubin Nautiyal,0.696,0.499,2.0,-10.061,1.0,0.0415,0.582,0.0,0.101,0.591,151.848,8,hindi_study,11,8_11,4DLfQDsTvab5gByXZrbs9o,Frostline,The Zion Curtain,0.092,0.293,7.0,-14.701,0.0,0.0331,0.823,0.831,0.108,0.0399,83.815,,,,,0
0byuRCilUoNe3rKG8VKCx8,For All You Give (feat. Lucy Rose),The Paper Kites;Lucy Rose,0.498,0.142,11.0,-17.142,0.0,0.0383,0.956,0.00273,0.109,0.355,139.173,4,hindi_sleep,42,4_42,5Ocj680ji44AtRXvjPbfIp,Be Intehaan (Lofi Mix),Atif Aslam;Sunidhi Chauhan;Abhimanyu-Pragya,0.495,0.295,7.0,-13.811,1.0,0.0299,0.876,0.222,0.347,0.299,129.896,,,,,0
0hkNKzsfWakYmmJ3U4UDjA,scars that shaped me...,ist;vinter,0.194,0.126,6.0,-14.289,0.0,0.0397,0.984,0.923,0.092,0.0674,129.356,29,western_sleep,13,29_13,6c2b8GZQpyu0fsahsXXJKO,reasonable accomplishment,C-90,0.619,0.512,4.0,-11.669,0.0,0.0795,0.66,0.895,0.118,0.124,80.507,,,,,0
683vIF2YFblDiZogRxP6TL,Twilight,Kyūka,0.571,0.0127,6.0,-27.729,1.0,0.0392,0.994,0.946,0.105,0.162,90.438,22,western_focus,128,22_128,0H1eCF6JChjHSbebW8MnFI,First Days of Spring,Kenzo Aio,0.405,0.104,9.0,-22.719,1.0,0.0383,0.987,0.925,0.0914,0.116,82.196,22.0,western_focus,129.0,22_129,1
6O83ZDzYcqY4obY2VLvqgz,tirana,lorleaf,0.69,0.101,7.0,-22.991,1.0,0.0899,0.93,0.919,0.124,0.396,124.049,25,western_focus,67,25_67,1N9Bw73tG0owhecdbSTENt,IAH,Jaeden Camstra,0.63,0.578,4.0,-17.34,0.0,0.0902,0.0336,0.167,0.122,0.0365,178.024,25.0,western_focus,68.0,25_68,1
3GT8fxbPztjkYCMjkgSR6W,So Much Love,Lusee,0.751,0.546,8.0,-10.235,1.0,0.0422,0.00179,0.619,0.0498,0.275,130.014,16,western_chill_lyrics,61,16_61,5KXr2jeZeFyRPugvKzmDqG,You Only Know,Meanetik,0.764,0.414,1.0,-12.871,1.0,0.0796,0.146,0.853,0.111,0.15,126.021,16.0,western_chill_lyrics,62.0,16_62,1
3AQim00WRlCfqWgwhSEVXe,The Curtain Rises,Casimir Roux,0.505,0.0278,7.0,-25.367,1.0,0.0471,0.991,0.928,0.105,0.0886,104.17,26,western_focus,170,26_170,3MNYXalwzhzSY3APoec6Nn,"Jaane Kyun (From ""Dostana"")",Vishal-Shekhar;Vishal Dadlani,0.778,0.812,4.0,-8.561,0.0,0.046,0.0573,8.28e-06,0.243,0.791,99.962,,,,,0
6MR3uaSDnAgNgwKOz90nqy,come back to me,valley of memories;Grisby;C.O.V.E.R,0.287,0.0806,8.0,-24.58,1.0,0.0338,0.899,0.94,0.11,0.135,70.123,29,western_sleep,18,29_18,4WQD4gXvJHCqX0VTMkoA1c,Cordelia,Photoautotroph,0.428,0.0629,0.0,-27.823,1.0,0.032,0.957,0.88,0.0707,0.0388,71.995,,,,,0
3qx75A7WU4N8LLubFqRf2r,Toms Diner,Luke More,0.888,0.775,11.0,-9.754,0.0,0.185,0.0359,0.017,0.226,0.754,126.05,19,western_dj,186,19_186,5Hl7XgfwAbZhynTEBNKro7,In Dino - Lofi Flip,VIBIE;Soham;Pritam;Bollywood Lofi;Sayeed Quadri,0.218,0.387,0.0,-11.676,1.0,0.0478,0.9,0.00196,0.172,0.122,168.989,,,,,0
1BfkVeODgeTd1sFN9iKA33,the castle,Kashbocks,0.772,0.304,1.0,-11.165,1.0,0.0596,0.803,0.000369,0.221,0.602,120.105,15,western_chill_lyrics,77,15_77,24l2W4vP77LGaQGKy9PYmU,More I See,S. Carey,0.472,0.461,4.0,-10.936,1.0,0.0263,0.223,0.393,0.0798,0.423,140.999,15.0,western_chill_lyrics,78.0,15_78,1
7iLA6PQeQWRjLDHOJgGpj5,Gerua,Pritam;Arijit Singh;Antara Mitra,0.371,0.668,11.0,-7.269,0.0,0.0497,0.636,2e-06,0.294,0.403,87.458,9,hindi_study,93,9_93,7lJNQFaBPlm3XhNUWnVk55,Teri Ore,Pritam;Rahat Fateh Ali Khan;Shreya Ghoshal;Mayur Puri,0.484,0.797,2.0,-4.629,1.0,0.0972,0.172,0.0,0.267,0.699,83.542,9.0,hindi_study,94.0,9_94,1
3AvsGmpcsRVftfQSmbOPhF,SOS,Jadu Heart,0.508,0.717,2.0,-5.231,1.0,0.0292,0.0162,0.274,0.0879,0.214,121.981,18,western_chill_lyrics,72,18_72,7t7QJFQLHJWCiHBswHnbzZ,hospital beach,Cottonwood Firing Squad,0.636,0.753,7.0,-8.185,1.0,0.0318,0.492,0.658,0.301,0.714,125.906,18.0,western_chill_lyrics,73.0,18_73,1
08OIcgXtg1Y1pws27utfxt,Dream Haze,Avery's Ambient,0.145,0.0455,0.0,-36.084,0.0,0.0443,0.951,0.477,0.111,0.0385,138.605,28,western_sleep,171,28_171,5haAVKCKAfb7IYLplcao0h,Nijanga Nenena,Karthik,0.714,0.464,7.0,-11.545,1.0,0.0483,0.845,0.00428,0.0833,0.511,129.935,,,,,0
6nCDvoALdUsjb2lTJqJLsu,Zombies,Hether,0.752,0.579,6.0,-8.308,1.0,0.042,0.168,0.00828,0.159,0.74,127.953,6,hindi_sleep,43,6_43,7mh4KIB1ajU4lXzR1NgTRd,Pyaar Ke Pal - Lofi Flip,Kritiman Mishra;KK;Leslee Lewis,0.532,0.172,2.0,-18.871,1.0,0.0315,0.533,0.91,0.102,0.0769,121.964,,,,,0
73BTEhs7KwnySJt6X0Lytd,dimensions,ist;bedroom lofi,0.313,0.28,11.0,-20.958,1.0,0.0685,0.948,0.797,0.141,0.213,67.781,29,western_sleep,23,29_23,3z4hK6i9TGy2s7kmP6h2qO,Faded Portrait,Auguste Blanc,0.394,0.0215,2.0,-29.686,1.0,0.0473,0.996,0.937,0.0774,0.242,75.149,,,,,0
36y4YG4mYvZQcOzANthZCJ,"Maaye (From ""Sky Force"")",Tanishk Bagchi;Manoj Muntashir;B Praak,0.385,0.486,2.0,-6.109,1.0,0.0338,0.792,0.0,0.468,0.183,68.743,8,hindi_study,16,8_16,5IsRo9BBiKznH7DtTQiOTv,The Core Of You And Me,Sheisa Buraku,0.263,0.0446,8.0,-28.935,0.0,0.0358,0.991,0.896,0.0973,0.2,71.116,,,,,0
5s2Asrw3uWOztlOs7VHAsE,Angry Mix,Sukhwinder Singh;Mika Singh,0.805,0.731,1.0,-6.299,1.0,0.0364,0.115,0.151,0.0967,0.149,124.986,1,hindi_chill_lyrics,24,1_24,59NraMJsLaMCVtwXTSia8i,Prada,cassö;RAYE;D-Block Europe,0.638,0.717,8.0,-5.804,1.0,0.0375,0.001,1.79e-06,0.113,0.422,141.904,,,,,0
0byuRCilUoNe3rKG8VKCx8,For All You Give (feat. Lucy Rose),The Paper Kites;Lucy Rose,0.498,0.142,11.0,-17.142,0.0,0.0383,0.956,0.00273,0.109,0.355,139.173,15,western_chill_lyrics,42,15_42,1bdhuAqjCW5JUcPQT5QiRS,Hollow Labyrinth of Light,Otto Virell,0.305,0.053,0.0,-27.845,1.0,0.0292,0.976,0.9,0.0935,0.198,75.792,,,,,0
7vPGCwyLYPlD7ZS3TP77wk,Carousel,SixCap,0.728,0.756,5.0,-3.311,0.0,0.0335,0.065,0.0129,0.401,0.707,127.997,19,western_dj,70,19_70,5qOsygdq2pSq2zB3t9xT2R,Étincelle,Jonas Hain,0.264,0.0282,1.0,-24.4,1.0,0.054,0.974,0.884,0.11,0.129,123.8,,,,,0
5jwG4S2VfCYtLnFYuxUKbB,528 Hz Bring Positive Transformation,Luna Serenes,0.063,0.0198,1.0,-28.362,0.0,0.0448,0.85,0.938,0.111,0.0376,66.449,24,western_focus,148,24_148,6foVpQQXApEJ7SgJqWgzbC,Kondakaki,Jassie Gift;KK;Sujatha,0.775,0.894,7.0,-7.057,0.0,0.181,0.0982,0.000154,0.0549,0.716,112.929,,,,,0
1QJnDJuYOGj05iSc4eWGr5,Fever To The Form,Nick Mulvey,0.358,0.546,0.0,-8.927,0.0,0.0296,0.795,0.0586,0.111,0.264,106.489,4,hindi_sleep,19,4_19,3jsYvybqvfeT0gvegih2pI,clarity,Swik,0.359,0.0115,3.0,-35.171,0.0,0.0313,0.847,0.902,0.117,0.0807,68.531,,,,,0
3PSMcb1gU5A8DveqU2K4z2,Slow Dancing in a Burning Room - Acoustic,John Mayer,0.611,0.313,4.0,-10.242,1.0,0.0339,0.835,0.000315,0.111,0.378,134.858,15,western_chill_lyrics,106,15_106,29w1lDWOj81vGxYpHSlOB4,It'll Work Itself Out,Donovan Woods,0.63,0.432,5.0,-12.19,1.0,0.0308,0.108,0.00313,0.0995,0.543,98.004,15.0,western_chill_lyrics,107.0,15_107,1
