pid,region_genre_id,input_Danceability,input_Energy,input_Key,input_Loudness,input_Mode,input_Speechiness,input_Acousticness,input_Instrumentalness,input_Liveness,input_Valence,input_Tempo,input_track_id,input_Track Name,input_Artist Name(s),input_pid_position,target_Danceability,target_Energy,target_Key,target_Loudness,target_Mode,target_Speechiness,target_Acousticness,target_Instrumentalness,target_Liveness,target_Valence,target_Tempo,target_track_id,target_Track Name,target_Artist Name(s),target_pid_position
26,western_focus,0.35,0.0237,0.0,-24.455,1.0,0.0364,0.992,0.919,0.0918,0.3,73.635,0dHVSVhzz0d9MHJ8WxhEsw,The Hills At Home,Richard Noé,26_64,0.435,0.0232,2.0,-31.886,0.0,0.0576,0.994,0.926,0.103,0.3,85.39,0oVBOb9DTb5x9fOQOK0RRV,Foothills,Alto Fernando,26_65
26,western_focus,0.435,0.0232,2.0,-31.886,0.0,0.0576,0.994,0.926,0.103,0.3,85.39,0oVBOb9DTb5x9fOQOK0RRV,Foothills,Alto Fernando,26_65,0.456,0.00944,3.0,-28.895,1.0,0.036,0.99,0.923,0.118,0.155,72.766,5WY0sGX8iM9ic4XQh8hvuu,Olivanders,Alex Laude,26_66
26,western_focus,0.456,0.00944,3.0,-28.895,1.0,0.036,0.99,0.923,0.118,0.155,72.766,5WY0sGX8iM9ic4XQh8hvuu,Olivanders,Alex Laude,26_66,0.372,0.0163,5.0,-31.772,1.0,0.0479,0.991,0.942,0.112,0.0507,77.782,45hCCandEc5IGL5p6rUy7g,Amenable,Valter Soll,26_67
26,western_focus,0.372,0.0163,5.0,-31.772,1.0,0.0479,0.991,0.942,0.112,0.0507,77.782,45hCCandEc5IGL5p6rUy7g,Amenable,Valter Soll,26_67,0.431,0.00899,3.0,-26.924,1.0,0.042,0.993,0.956,0.12,0.228,67.758,7imtufjk7dfVd1dBpXxhT7,Where We Belong,Ferragno,26_68
26,western_focus,0.431,0.00899,3.0,-26.924,1.0,0.042,0.993,0.956,0.12,0.228,67.758,7imtufjk7dfVd1dBpXxhT7,Where We Belong,Ferragno,26_68,0.409,0.0569,1.0,-28.237,1.0,0.0343,0.995,0.89,0.105,0.242,122.051,2dE60i6I1i6AMyn0Ccp4FR,Through a Rainy Window,Aisen Voight,26_69
26,western_focus,0.409,0.0569,1.0,-28.237,1.0,0.0343,0.995,0.89,0.105,0.242,122.051,2dE60i6I1i6AMyn0Ccp4FR,Through a Rainy Window,Aisen Voight,26_69,0.389,0.0436,10.0,-28.11,0.0,0.038,0.982,0.918,0.108,0.106,78.159,1HK9bUeaIXx3lZv1nWayyR,Absentia,Andrew Mays,26_70
26,western_focus,0.389,0.0436,10.0,-28.11,0.0,0.038,0.982,0.918,0.108,0.106,78.159,1HK9bUeaIXx3lZv1nWayyR,Absentia,Andrew Mays,26_70,0.334,0.0408,0.0,-32.507,0.0,0.0316,0.995,0.91,0.11,0.396,74.848,7Ey06jUeAOE6BiJysv5LFF,Growing Free,Noah Foem,26_71
26,western_focus,0.334,0.0408,0.0,-32.507,0.0,0.0316,0.995,0.91,0.11,0.396,74.848,7Ey06jUeAOE6BiJysv5LFF,Growing Free,Noah Foem,26_71,0.451,0.0522,4.0,-28.346,0.0,0.0387,0.995,0.969,0.0968,0.115,93.94,4OVImwWsGcCMCv3oN8CATY,Landscaped bodies,Luca Bissette,26_72
26,western_focus,0.451,0.0522,4.0,-28.346,0.0,0.0387,0.995,0.969,0.0968,0.115,93.94,4OVImwWsGcCMCv3oN8CATY,Landscaped bodies,Luca Bissette,26_72,0.367,0.00405,7.0,-33.45,0.0,0.098,0.995,0.936,0.121,0.224,68.424,3BRf8a39rGKSSBp7AmqclQ,Sérénité,Stace Brinorma,26_73
26,western_focus,0.367,0.00405,7.0,-33.45,0.0,0.098,0.995,0.936,0.121,0.224,68.424,3BRf8a39rGKSSBp7AmqclQ,Sérénité,Stace Brinorma,26_73,0.506,0.0211,6.0,-29.045,0.0,0.0391,0.994,0.929,0.1,0.299,99.027,0kDuotZ7G61nk9rQNcHBbK,Ignis,Martin Rapide,26_74
26,western_focus,0.506,0.0211,6.0,-29.045,0.0,0.0391,0.994,0.929,0.1,0.299,99.027,0kDuotZ7G61nk9rQNcHBbK,Ignis,Martin Rapide,26_74,0.349,0.0293,1.0,-25.5,1.0,0.0988,0.995,0.975,0.111,0.32,69.928,4hCGv1Y79lu6FaMeXIVRdP,Come to Peace,Brian Charlie,26_75
26,western_focus,0.349,0.0293,1.0,-25.5,1.0,0.0988,0.995,0.975,0.111,0.32,69.928,4hCGv1Y79lu6FaMeXIVRdP,Come to Peace,Brian Charlie,26_75,0.268,0.0341,7.0,-31.999,0.0,0.0413,0.987,0.808,0.0989,0.0968,67.617,6xhu6te5zJFLn4sgavp5Xz,Into the Unknown,Lexi Bradley,26_76
26,western_focus,0.268,0.0341,7.0,-31.999,0.0,0.0413,0.987,0.808,0.0989,0.0968,67.617,6xhu6te5zJFLn4sgavp5Xz,Into the Unknown,Lexi Bradley,26_76,0.421,0.0237,11.0,-30.728,0.0,0.0411,0.993,0.966,0.0773,0.172,139.264,45BcuKF5ILiWrIoa4owvTg,Summer Nights,Aquilegia,26_77
26,western_focus,0.421,0.0237,11.0,-30.728,0.0,0.0411,0.993,0.966,0.0773,0.172,139.264,45BcuKF5ILiWrIoa4owvTg,Summer Nights,Aquilegia,26_77,0.366,0.0459,11.0,-28.482,1.0,0.0363,0.993,0.898,0.102,0.179,75.369,4012c458CqXwqUCv4RLlRj,Only Illusions,Duke Wolverine,26_78
26,western_focus,0.366,0.0459,11.0,-28.482,1.0,0.0363,0.993,0.898,0.102,0.179,75.369,4012c458CqXwqUCv4RLlRj,Only Illusions,Duke Wolverine,26_78,0.337,0.0749,10.0,-25.356,1.0,0.0549,0.994,0.94,0.116,0.223,163.507,2FOlLBy4G6UKrSNgHrestM,Echoes,Crimson Memoirs,26_79
26,western_focus,0.337,0.0749,10.0,-25.356,1.0,0.0549,0.994,0.94,0.116,0.223,163.507,2FOlLBy4G6UKrSNgHrestM,Echoes,Crimson Memoirs,26_79,0.433,0.0182,2.0,-28.815,1.0,0.0398,0.984,0.926,0.0984,0.13,76.025,05wL2Gp3Hi6dVOhYn6pG1g,Primrose,Eyøni,26_80
26,western_focus,0.433,0.0182,2.0,-28.815,1.0,0.0398,0.984,0.926,0.0984,0.13,76.025,05wL2Gp3Hi6dVOhYn6pG1g,Primrose,Eyøni,26_80,0.445,0.0331,11.0,-30.331,1.0,0.0433,0.993,0.906,0.0932,0.265,109.928,4qly3FfGri8B6IwAFOfO9T,Slowly 慢慢地,Li Zemin,26_81
26,western_focus,0.445,0.0331,11.0,-30.331,1.0,0.0433,0.993,0.906,0.0932,0.265,109.928,4qly3FfGri8B6IwAFOfO9T,Slowly 慢慢地,Li Zemin,26_81,0.399,0.0323,7.0,-27.286,1.0,0.0432,0.995,0.927,0.0901,0.125,67.055,0Hp8w1B8wM3hxYlKZP1TpT,Unique New York,Peiskos,26_82
26,western_focus,0.399,0.0323,7.0,-27.286,1.0,0.0432,0.995,0.927,0.0901,0.125,67.055,0Hp8w1B8wM3hxYlKZP1TpT,Unique New York,Peiskos,26_82,0.436,0.0185,8.0,-28.155,1.0,0.0389,0.995,0.934,0.0981,0.331,110.446,5OwbUwe2qFPQ1iUSosmR9u,Elegy Of Solace,Una Luna,26_83
26,western_focus,0.436,0.0185,8.0,-28.155,1.0,0.0389,0.995,0.934,0.0981,0.331,110.446,5OwbUwe2qFPQ1iUSosmR9u,Elegy Of Solace,Una Luna,26_83,0.322,0.0194,0.0,-27.59,0.0,0.0507,0.992,0.911,0.147,0.156,58.887,6dUU5GZHOMacqVLYU38VEr,Ascendance,Shreyas Murali,26_84
26,western_focus,0.322,0.0194,0.0,-27.59,0.0,0.0507,0.992,0.911,0.147,0.156,58.887,6dUU5GZHOMacqVLYU38VEr,Ascendance,Shreyas Murali,26_84,0.284,0.0368,9.0,-31.037,1.0,0.0414,0.992,0.938,0.0866,0.06,106.939,28uqO9pe8CK4oEcPv9kd6v,Cara Al Cielo,Vic Carnes,26_85
26,western_focus,0.284,0.0368,9.0,-31.037,1.0,0.0414,0.992,0.938,0.0866,0.06,106.939,28uqO9pe8CK4oEcPv9kd6v,Cara Al Cielo,Vic Carnes,26_85,0.502,0.0189,7.0,-27.991,0.0,0.0353,0.986,0.887,0.126,0.0382,142.393,4xPcKCcKH9ioUiOxLloJOa,Heugstatt,Alfons Daiminger,26_86
26,western_focus,0.502,0.0189,7.0,-27.991,0.0,0.0353,0.986,0.887,0.126,0.0382,142.393,4xPcKCcKH9ioUiOxLloJOa,Heugstatt,Alfons Daiminger,26_86,0.515,0.0189,0.0,-26.986,1.0,0.0397,0.986,0.931,0.111,0.373,129.864,6K6xmEal7cYw4UaWr5W88w,Remember those quiet evenings,Ivan Blois,26_87
26,western_focus,0.515,0.0189,0.0,-26.986,1.0,0.0397,0.986,0.931,0.111,0.373,129.864,6K6xmEal7cYw4UaWr5W88w,Remember those quiet evenings,Ivan Blois,26_87,0.327,0.00664,7.0,-34.62,1.0,0.0406,0.99,0.898,0.109,0.189,68.244,3eiNEHJYK9MX3UKYfW9irj,Escallonia,Rory Lewis,26_88
26,western_focus,0.327,0.00664,7.0,-34.62,1.0,0.0406,0.99,0.898,0.109,0.189,68.244,3eiNEHJYK9MX3UKYfW9irj,Escallonia,Rory Lewis,26_88,0.352,0.0579,2.0,-26.938,1.0,0.06,0.992,0.851,0.102,0.0895,172.92,2DGFV4U3tPuoTq0vTRfYja,Ray,Cole Neumann,26_89
26,western_focus,0.352,0.0579,2.0,-26.938,1.0,0.06,0.992,0.851,0.102,0.0895,172.92,2DGFV4U3tPuoTq0vTRfYja,Ray,Cole Neumann,26_89,0.399,0.172,9.0,-22.61,0.0,0.0312,0.983,0.952,0.112,0.154,99.15,6Tkep7VhXvCa7qnbyZBDLM,Valse de Mignon,Etienne Balestre,26_90
26,western_focus,0.399,0.172,9.0,-22.61,0.0,0.0312,0.983,0.952,0.112,0.154,99.15,6Tkep7VhXvCa7qnbyZBDLM,Valse de Mignon,Etienne Balestre,26_90,0.371,0.0278,3.0,-27.342,1.0,0.0349,0.987,0.937,0.103,0.317,64.187,1MMPjL15s8zSB787xGGePp,Ti Vedo,Robert Gafforelli,26_91
26,western_focus,0.371,0.0278,3.0,-27.342,1.0,0.0349,0.987,0.937,0.103,0.317,64.187,1MMPjL15s8zSB787xGGePp,Ti Vedo,Robert Gafforelli,26_91,0.455,0.0143,9.0,-35.778,1.0,0.0377,0.993,0.94,0.112,0.354,118.043,4VCdqcivjBs1bfQAGB54rQ,Biassono,Joviano Carrera,26_92
26,western_focus,0.455,0.0143,9.0,-35.778,1.0,0.0377,0.993,0.94,0.112,0.354,118.043,4VCdqcivjBs1bfQAGB54rQ,Biassono,Joviano Carrera,26_92,0.345,0.0143,9.0,-36.877,1.0,0.0329,0.991,0.878,0.104,0.349,82.117,1cJH9KgGIgrDSllmLluzoV,Still Dreaming of You,Giulia Romano,26_93
26,western_focus,0.345,0.0143,9.0,-36.877,1.0,0.0329,0.991,0.878,0.104,0.349,82.117,1cJH9KgGIgrDSllmLluzoV,Still Dreaming of You,Giulia Romano,26_93,0.152,0.0202,4.0,-36.238,1.0,0.0384,0.991,0.907,0.103,0.233,180.996,2B3IRd11PnWIuoSABoGw1y,Look Up Into The Sky,Clara Nishimoto,26_94
26,western_focus,0.152,0.0202,4.0,-36.238,1.0,0.0384,0.991,0.907,0.103,0.233,180.996,2B3IRd11PnWIuoSABoGw1y,Look Up Into The Sky,Clara Nishimoto,26_94,0.426,0.0126,3.0,-34.302,1.0,0.0423,0.992,0.932,0.113,0.332,119.419,7xWIjzKV1OyZDnuA1DQNqM,Mirabella,Adiamo Mero,26_95
26,western_focus,0.426,0.0126,3.0,-34.302,1.0,0.0423,0.992,0.932,0.113,0.332,119.419,7xWIjzKV1OyZDnuA1DQNqM,Mirabella,Adiamo Mero,26_95,0.221,0.0332,3.0,-35.442,1.0,0.0405,0.992,0.919,0.13,0.2,171.036,6G8LanLXd3GVoae2jwx4bE,Moving on,Tankeflukt,26_96
26,western_focus,0.221,0.0332,3.0,-35.442,1.0,0.0405,0.992,0.919,0.13,0.2,171.036,6G8LanLXd3GVoae2jwx4bE,Moving on,Tankeflukt,26_96,0.442,0.0272,5.0,-23.509,0.0,0.0362,0.994,0.926,0.109,0.287,105.871,7rXBrWGuXfc64IG5gD7Kee,Prati,Carluccio,26_97
26,western_focus,0.442,0.0272,5.0,-23.509,0.0,0.0362,0.994,0.926,0.109,0.287,105.871,7rXBrWGuXfc64IG5gD7Kee,Prati,Carluccio,26_97,0.372,0.0239,9.0,-27.12,1.0,0.0364,0.992,0.927,0.0946,0.557,171.675,4cyhuoZvaQcdF2hXqduc36,Arches,Ren Lockhart,26_98
26,western_focus,0.372,0.0239,9.0,-27.12,1.0,0.0364,0.992,0.927,0.0946,0.557,171.675,4cyhuoZvaQcdF2hXqduc36,Arches,Ren Lockhart,26_98,0.37,0.0151,10.0,-29.505,1.0,0.0417,0.995,0.873,0.106,0.226,132.36,0GUmktLeQ8WqUU2D9jgWdB,Strangers,Jonam Breuer,26_99
26,western_focus,0.37,0.0151,10.0,-29.505,1.0,0.0417,0.995,0.873,0.106,0.226,132.36,0GUmktLeQ8WqUU2D9jgWdB,Strangers,Jonam Breuer,26_99,0.312,0.0233,9.0,-32.611,1.0,0.045,0.995,0.928,0.0987,0.223,175.039,4IE6nqSTpxrN0w34jYcSfK,Low Tide,Ren Lockhart,26_100
26,western_focus,0.312,0.0233,9.0,-32.611,1.0,0.045,0.995,0.928,0.0987,0.223,175.039,4IE6nqSTpxrN0w34jYcSfK,Low Tide,Ren Lockhart,26_100,0.344,0.0214,9.0,-33.406,1.0,0.0443,0.995,0.917,0.0881,0.463,66.136,7sTIuY89Vgtb67PdM1awJK,Délise,Raffaello Sorrento,26_101
26,western_focus,0.344,0.0214,9.0,-33.406,1.0,0.0443,0.995,0.917,0.0881,0.463,66.136,7sTIuY89Vgtb67PdM1awJK,Délise,Raffaello Sorrento,26_101,0.348,0.0201,4.0,-35.09,1.0,0.0327,0.994,0.92,0.1,0.108,103.009,0o83HI5x861cqRsFcRT3U7,Nocté,Van Kahloo,26_102
26,western_focus,0.348,0.0201,4.0,-35.09,1.0,0.0327,0.994,0.92,0.1,0.108,103.009,0o83HI5x861cqRsFcRT3U7,Nocté,Van Kahloo,26_102,0.51,0.0135,7.0,-33.499,1.0,0.0447,0.99,0.954,0.11,0.319,92.062,2QqKVdveZUhGN5KXi4hUPS,Amaryllis,Iris Emmanuelle,26_103
26,western_focus,0.51,0.0135,7.0,-33.499,1.0,0.0447,0.99,0.954,0.11,0.319,92.062,2QqKVdveZUhGN5KXi4hUPS,Amaryllis,Iris Emmanuelle,26_103,0.455,0.0566,2.0,-27.743,1.0,0.0382,0.994,0.919,0.0999,0.292,111.975,4Pp19M88QCTYhHSlt9GFmB,When I look at you,Kisane,26_104
26,western_focus,0.455,0.0566,2.0,-27.743,1.0,0.0382,0.994,0.919,0.0999,0.292,111.975,4Pp19M88QCTYhHSlt9GFmB,When I look at you,Kisane,26_104,0.456,0.0107,7.0,-36.15,1.0,0.04,0.993,0.869,0.121,0.194,113.398,5tI8I6kgeIodtuD1V8ILSj,Murano,Afon Aéron,26_105
26,western_focus,0.456,0.0107,7.0,-36.15,1.0,0.04,0.993,0.869,0.121,0.194,113.398,5tI8I6kgeIodtuD1V8ILSj,Murano,Afon Aéron,26_105,0.381,0.0278,0.0,-34.212,1.0,0.0307,0.989,0.925,0.0927,0.147,106.256,01hiTwznescgIbY9PAUVUz,In Presence,Dean Demir,26_106
26,western_focus,0.381,0.0278,0.0,-34.212,1.0,0.0307,0.989,0.925,0.0927,0.147,106.256,01hiTwznescgIbY9PAUVUz,In Presence,Dean Demir,26_106,0.464,0.0218,5.0,-29.163,1.0,0.0355,0.991,0.96,0.0992,0.175,105.972,371WUfb9kImIrtse92gq7A,Vorfreude,Jozef De Schutter,26_107
26,western_focus,0.464,0.0218,5.0,-29.163,1.0,0.0355,0.991,0.96,0.0992,0.175,105.972,371WUfb9kImIrtse92gq7A,Vorfreude,Jozef De Schutter,26_107,0.426,0.0344,4.0,-33.337,1.0,0.0376,0.991,0.94,0.0763,0.343,131.903,1eq8ybJ7diRj2rGsVwNVv6,Calolziocorte,Grazia Bellini,26_108
26,western_focus,0.426,0.0344,4.0,-33.337,1.0,0.0376,0.991,0.94,0.0763,0.343,131.903,1eq8ybJ7diRj2rGsVwNVv6,Calolziocorte,Grazia Bellini,26_108,0.472,0.0273,5.0,-27.362,1.0,0.0382,0.992,0.939,0.133,0.289,125.012,1jMbcvncqIv1dReNNaWNGd,The Dreamer's Perspective,Bodi Lukasz,26_109
26,western_focus,0.472,0.0273,5.0,-27.362,1.0,0.0382,0.992,0.939,0.133,0.289,125.012,1jMbcvncqIv1dReNNaWNGd,The Dreamer's Perspective,Bodi Lukasz,26_109,0.419,0.0643,5.0,-28.702,0.0,0.0436,0.994,0.917,0.109,0.0943,99.353,5ZADutZI6cNNyeYcSAiGbb,Blinded by the light,Yuko Kimura,26_110
26,western_focus,0.419,0.0643,5.0,-28.702,0.0,0.0436,0.994,0.917,0.109,0.0943,99.353,5ZADutZI6cNNyeYcSAiGbb,Blinded by the light,Yuko Kimura,26_110,0.431,0.0548,9.0,-27.845,0.0,0.0413,0.991,0.928,0.0981,0.187,98.572,6BIz5rL3LIdsQ0bzTKblAz,Bonjour,Oscar Mallen,26_111
26,western_focus,0.431,0.0548,9.0,-27.845,0.0,0.0413,0.991,0.928,0.0981,0.187,98.572,6BIz5rL3LIdsQ0bzTKblAz,Bonjour,Oscar Mallen,26_111,0.392,0.0374,9.0,-26.862,0.0,0.0455,0.993,0.936,0.0815,0.304,94.23,6lO855y2athPU69GEgmFnV,Find The Light Behind The Clouds,Muriël Bostdorp,26_112
26,western_focus,0.392,0.0374,9.0,-26.862,0.0,0.0455,0.993,0.936,0.0815,0.304,94.23,6lO855y2athPU69GEgmFnV,Find The Light Behind The Clouds,Muriël Bostdorp,26_112,0.44,0.00444,8.0,-32.004,1.0,0.044,0.995,0.956,0.122,0.196,69.493,7uWPtYImWYvUm3lYtloOTo,Into The Woods,Algot Brooke,26_113
26,western_focus,0.44,0.00444,8.0,-32.004,1.0,0.044,0.995,0.956,0.122,0.196,69.493,7uWPtYImWYvUm3lYtloOTo,Into The Woods,Algot Brooke,26_113,0.418,0.0333,1.0,-23.041,1.0,0.0421,0.99,0.958,0.107,0.3,117.417,5xhkpxHVg0FkJrL6lMRGCx,Velvet Veil,Crimson Memoirs,26_114
26,western_focus,0.418,0.0333,1.0,-23.041,1.0,0.0421,0.99,0.958,0.107,0.3,117.417,5xhkpxHVg0FkJrL6lMRGCx,Velvet Veil,Crimson Memoirs,26_114,0.61,0.0672,10.0,-21.174,1.0,0.056,0.995,0.951,0.112,0.33,75.389,2cTUL54dd9dHbsxkio7Wtz,Journey,Emil Bodén,26_115
26,western_focus,0.61,0.0672,10.0,-21.174,1.0,0.056,0.995,0.951,0.112,0.33,75.389,2cTUL54dd9dHbsxkio7Wtz,Journey,Emil Bodén,26_115,0.337,0.00728,11.0,-41.068,1.0,0.0494,0.995,0.941,0.0844,0.423,127.192,4XBdquxpnwZRjFiM55TRkQ,Lysithea,Stone Mirland,26_116
26,western_focus,0.337,0.00728,11.0,-41.068,1.0,0.0494,0.995,0.941,0.0844,0.423,127.192,4XBdquxpnwZRjFiM55TRkQ,Lysithea,Stone Mirland,26_116,0.267,0.00376,4.0,-36.723,0.0,0.051,0.991,0.935,0.103,0.248,67.768,46OXgRHwhmmMt9aqxTEFIn,Lugnet,Ametrine Skies,26_117
26,western_focus,0.267,0.00376,4.0,-36.723,0.0,0.051,0.991,0.935,0.103,0.248,67.768,46OXgRHwhmmMt9aqxTEFIn,Lugnet,Ametrine Skies,26_117,0.472,0.0173,5.0,-30.164,1.0,0.0485,0.995,0.921,0.115,0.231,106.009,6LUP8h81Gl3GzEMU7OaWxZ,Perfect Timing,Maya Sarfatto,26_118
26,western_focus,0.472,0.0173,5.0,-30.164,1.0,0.0485,0.995,0.921,0.115,0.231,106.009,6LUP8h81Gl3GzEMU7OaWxZ,Perfect Timing,Maya Sarfatto,26_118,0.341,0.0547,2.0,-28.355,0.0,0.0358,0.988,0.904,0.0891,0.186,95.145,0BsgEGGkpLtMnbp8z0LnRF,My love,Maxime Verdoni,26_119
26,western_focus,0.341,0.0547,2.0,-28.355,0.0,0.0358,0.988,0.904,0.0891,0.186,95.145,0BsgEGGkpLtMnbp8z0LnRF,My love,Maxime Verdoni,26_119,0.352,0.0349,4.0,-23.7,1.0,0.0405,0.988,0.896,0.109,0.253,141.418,0Q9AH52EwC19MjsaJpVf9S,Flower Wings,Léon Mignard,26_120
26,western_focus,0.352,0.0349,4.0,-23.7,1.0,0.0405,0.988,0.896,0.109,0.253,141.418,0Q9AH52EwC19MjsaJpVf9S,Flower Wings,Léon Mignard,26_120,0.347,0.0402,8.0,-32.862,1.0,0.0391,0.995,0.924,0.112,0.346,149.576,0CFHCZ9LKhFA1DqExQHkf9,The Last Goodbye,Aquilegia,26_121
26,western_focus,0.347,0.0402,8.0,-32.862,1.0,0.0391,0.995,0.924,0.112,0.346,149.576,0CFHCZ9LKhFA1DqExQHkf9,The Last Goodbye,Aquilegia,26_121,0.425,0.104,3.0,-24.528,1.0,0.0364,0.992,0.933,0.113,0.184,66.865,2jlX4uHv42kpI4RrkjF9LK,A Fresh Start,Roger Swift,26_122
26,western_focus,0.425,0.104,3.0,-24.528,1.0,0.0364,0.992,0.933,0.113,0.184,66.865,2jlX4uHv42kpI4RrkjF9LK,A Fresh Start,Roger Swift,26_122,0.426,0.069,9.0,-21.821,1.0,0.0399,0.989,0.945,0.0926,0.192,108.743,6TOY3VJAAMb2uRfYLBvCXR,Irenic,Davignon,26_123
26,western_focus,0.426,0.069,9.0,-21.821,1.0,0.0399,0.989,0.945,0.0926,0.192,108.743,6TOY3VJAAMb2uRfYLBvCXR,Irenic,Davignon,26_123,0.326,0.0646,0.0,-28.392,0.0,0.0571,0.986,0.949,0.111,0.197,92.203,4c185uEKVcnM2fwF0Tvjis,Old Paths,Jørg Sorensen,26_124
26,western_focus,0.326,0.0646,0.0,-28.392,0.0,0.0571,0.986,0.949,0.111,0.197,92.203,4c185uEKVcnM2fwF0Tvjis,Old Paths,Jørg Sorensen,26_124,0.384,0.0102,7.0,-32.421,1.0,0.0607,0.994,0.948,0.103,0.299,63.666,634pdMJ4hY7Ttaf8B45C0C,Rest,Algot Brooke,26_125
26,western_focus,0.384,0.0102,7.0,-32.421,1.0,0.0607,0.994,0.948,0.103,0.299,63.666,634pdMJ4hY7Ttaf8B45C0C,Rest,Algot Brooke,26_125,0.407,0.0481,0.0,-28.072,0.0,0.0365,0.995,0.93,0.112,0.221,141.41,7Lg11OPk6ChJnsGnZXshoc,Minor Fable,Luis Berra,26_126
26,western_focus,0.407,0.0481,0.0,-28.072,0.0,0.0365,0.995,0.93,0.112,0.221,141.41,7Lg11OPk6ChJnsGnZXshoc,Minor Fable,Luis Berra,26_126,0.393,0.0291,2.0,-34.967,1.0,0.0316,0.991,0.902,0.103,0.26,97.552,38LK6J6rTadvqkZ2cdYlyc,Como Nights,Marcello Fiorenza,26_127
26,western_focus,0.393,0.0291,2.0,-34.967,1.0,0.0316,0.991,0.902,0.103,0.26,97.552,38LK6J6rTadvqkZ2cdYlyc,Como Nights,Marcello Fiorenza,26_127,0.407,0.00469,7.0,-32.063,0.0,0.0546,0.996,0.96,0.168,0.0977,114.723,6KwukSNprvd825Fk56LQ4k,Solitude,Jerome Louis,26_128
26,western_focus,0.407,0.00469,7.0,-32.063,0.0,0.0546,0.996,0.96,0.168,0.0977,114.723,6KwukSNprvd825Fk56LQ4k,Solitude,Jerome Louis,26_128,0.183,0.0305,8.0,-32.365,1.0,0.041,0.986,0.866,0.106,0.212,200.765,3tRkhS5byc7Dt4zjwliaWY,Sogni di Positano,Nascondiglio,26_129
26,western_focus,0.183,0.0305,8.0,-32.365,1.0,0.041,0.986,0.866,0.106,0.212,200.765,3tRkhS5byc7Dt4zjwliaWY,Sogni di Positano,Nascondiglio,26_129,0.345,0.0311,1.0,-31.801,1.0,0.0415,0.995,0.902,0.0974,0.187,63.311,3qxuK06404vBqUlB3VcrHx,Beauty,Jon Cossack,26_130
26,western_focus,0.345,0.0311,1.0,-31.801,1.0,0.0415,0.995,0.902,0.0974,0.187,63.311,3qxuK06404vBqUlB3VcrHx,Beauty,Jon Cossack,26_130,0.297,0.0912,6.0,-26.977,1.0,0.0376,0.98,0.898,0.0968,0.227,64.332,5n3wnLgfqGMMCAvx4dxZxO,Feuille,Elijah Reeves,26_131
26,western_focus,0.297,0.0912,6.0,-26.977,1.0,0.0376,0.98,0.898,0.0968,0.227,64.332,5n3wnLgfqGMMCAvx4dxZxO,Feuille,Elijah Reeves,26_131,0.255,0.0222,9.0,-29.919,0.0,0.0384,0.988,0.952,0.0994,0.108,85.015,73Nea4j1hzgzKdgOLaiiZd,Littoral,Jozef De Schutter,26_132
26,western_focus,0.255,0.0222,9.0,-29.919,0.0,0.0384,0.988,0.952,0.0994,0.108,85.015,73Nea4j1hzgzKdgOLaiiZd,Littoral,Jozef De Schutter,26_132,0.442,0.00993,9.0,-29.361,0.0,0.0425,0.995,0.945,0.108,0.177,112.267,2zlwHdQh0b72gUeMhkRwkR,Fading Embers,From the Keys,26_133
26,western_focus,0.442,0.00993,9.0,-29.361,0.0,0.0425,0.995,0.945,0.108,0.177,112.267,2zlwHdQh0b72gUeMhkRwkR,Fading Embers,From the Keys,26_133,0.435,0.00687,3.0,-33.343,1.0,0.0563,0.994,0.855,0.0985,0.311,67.92,4mHCaIQknzBBYYijiJsIOx,Quiet Nights,Daniel Schrage,26_134
26,western_focus,0.435,0.00687,3.0,-33.343,1.0,0.0563,0.994,0.855,0.0985,0.311,67.92,4mHCaIQknzBBYYijiJsIOx,Quiet Nights,Daniel Schrage,26_134,0.552,0.00664,0.0,-31.759,1.0,0.0418,0.994,0.928,0.124,0.171,111.108,2D81ZsdcSyofVfZULWD2rI,Countless,Lynn Kay,26_135
26,western_focus,0.552,0.00664,0.0,-31.759,1.0,0.0418,0.994,0.928,0.124,0.171,111.108,2D81ZsdcSyofVfZULWD2rI,Countless,Lynn Kay,26_135,0.388,0.0522,7.0,-26.351,1.0,0.0474,0.995,0.929,0.089,0.498,81.123,7w8BJ0wsGFDSJuovWwwtF6,The Conversation,Dirk van Arnhem,26_136
26,western_focus,0.388,0.0522,7.0,-26.351,1.0,0.0474,0.995,0.929,0.089,0.498,81.123,7w8BJ0wsGFDSJuovWwwtF6,The Conversation,Dirk van Arnhem,26_136,0.28,0.0283,8.0,-30.24,1.0,0.0421,0.985,0.895,0.101,0.037,108.436,6HgXeN1ZnCxTJshHSK73z9,Unexpected Journey,Hues of Ruby,26_137
26,western_focus,0.28,0.0283,8.0,-30.24,1.0,0.0421,0.985,0.895,0.101,0.037,108.436,6HgXeN1ZnCxTJshHSK73z9,Unexpected Journey,Hues of Ruby,26_137,0.331,0.0713,3.0,-24.182,1.0,0.0417,0.983,0.91,0.112,0.154,110.868,7bpquLnlXXBPG7VsR0QKM1,Ripples of Moonlight,Moldoveanu,26_138
26,western_focus,0.331,0.0713,3.0,-24.182,1.0,0.0417,0.983,0.91,0.112,0.154,110.868,7bpquLnlXXBPG7VsR0QKM1,Ripples of Moonlight,Moldoveanu,26_138,0.438,0.0582,8.0,-26.4,1.0,0.0399,0.991,0.949,0.106,0.195,73.057,0BzV38nap8TF9v1Z8aX4Qk,Onirique,Mes Croquis,26_139
