diff_danceability,diff_energy,diff_loudness,diff_speechiness,diff_acousticness,diff_instrumentalness,diff_liveness,diff_valence,diff_tempo,diff_mode,diff_key_fifths,label
0.23200000000000004,0.9332,21.864,0.004900000000000002,0.98661,0.763,0.03599999999999999,0.23100000000000004,15.900999999999982,1.0,0.0,0
0.28400000000000003,0.3203,13.443999999999999,0.007600000000000003,0.251,0.9189391,0.019199999999999995,0.10899999999999999,54.364999999999995,0.0,0.3333333333333333,0
0.18199999999999994,0.6777,22.325000000000003,0.0058,0.6,0.927,0.04690000000000001,0.63,44.91399999999999,1.0,0.0,0
0.01100000000000001,0.7743,18.651999999999997,0.011499999999999996,0.88186,0.773,0.04999999999999999,0.1306,13.091999999999999,1.0,0.5,0
0.14500000000000002,0.462,7.662,0.050499999999999996,0.05299999999999999,0.0,0.012999999999999984,0.604,38.653000000000006,1.0,0.16666666666666666,1
0.16200000000000003,0.668,5.879,0.029899999999999996,0.8131999999999999,0.2400000000000001,0.050299999999999984,0.42199999999999993,44.14,0.0,0.3333333333333333,0
0.135,0.44499999999999995,3.7669999999999995,0.21409999999999998,0.13099999999999998,0.0659,0.013800000000000007,0.124,25.001999999999995,0.0,0.5,0
0.332,0.7132000000000001,18.786,0.002600000000000005,0.856,0.951066,0.03799999999999999,0.531,23.67,0.0,0.6666666666666666,0
0.151,0.44587,20.406,0.0030999999999999986,0.139,0.9401259999999999,0.21399999999999997,0.194,52.893000000000015,1.0,0.8333333333333334,0
0.3015,0.4686,19.796,0.0092,0.15999999999999992,0.983,0.35600000000000004,0.1501,15.709000000000003,1.0,0.0,0
0.1489999999999999,0.062000000000000055,3.936000000000001,0.0454,0.1981,0.0,0.05689999999999999,0.199,38.992000000000004,1.0,0.8333333333333334,1
0.594,0.5065,20.455000000000002,0.013200000000000003,0.493,0.7129816999999999,0.326,0.6893,40.337,1.0,0.3333333333333333,0
0.43799999999999994,0.030599999999999995,5.844999999999999,0.0029999999999999957,0.07799999999999996,0.051999999999999935,0.0010000000000000009,0.11779999999999999,9.432999999999993,1.0,0.16666666666666666,0
0.6729999999999999,0.9472,28.113,0.021899999999999996,0.8856,0.5772,0.232,0.41400000000000003,9.269999999999982,0.0,0.8333333333333334,0
0.20739999999999997,0.039599999999999996,2.4430000000000014,0.012500000000000004,0.019000000000000017,0.09600000000000009,0.030100000000000002,0.0233,96.156,0.0,0.16666666666666666,0
0.15200000000000002,0.0040000000000000036,0.5140000000000002,0.011800000000000005,0.040600000000000004,0.781,0.2729,0.08400000000000002,2.0330000000000155,0.0,1.0,0
0.34,0.218,16.16,0.0023999999999999994,0.06299999999999994,0.675,0.018600000000000005,0.7522,25.636999999999986,0.0,1.0,0
0.04400000000000004,0.016000000000000014,1.3119999999999994,0.0059000000000000025,0.0010000000000000009,2.3199999999999995e-05,0.5287999999999999,0.07100000000000006,9.959999999999994,0.0,0.16666666666666666,1
0.0020000000000000018,0.01825,0.6219999999999999,0.0013999999999999985,0.05599999999999994,0.10399999999999998,0.0020000000000000018,0.0012999999999999956,2.0749999999999886,0.0,0.0,1
